recipe,combo,k,n_syms,syms,coverage,mean_n,mean_wr,mean_avg,mean_delta,min_n,min_wr,min_avg,sum_score,detail
L3_rsi35,1h_above_sma9+30m_bb_mid,2,2,"QQQ,SPY",2/4,14.5,0.8976190476190476,0.0020614724716563,0.0005184986404243,14,0.8666666666666667,0.0013333487525224,0.02189259697578163,QQQ n=15 WR=87% avg=+0.279% Δ=+0.078% | SPY n=14 WR=93% avg=+0.133% Δ=+0.025%
L3_rsi35,1h_above_sma9+1h_bb_mid,2,2,"QQQ,SPY",2/4,14.0,0.894871794871795,0.00207844996747215,0.0005354761362401,13,0.8666666666666667,0.0013673037441541,0.021781151916182632,QQQ n=15 WR=87% avg=+0.279% Δ=+0.078% | SPY n=13 WR=92% avg=+0.137% Δ=+0.029%
L3_rsi35,15m_bb_mid+1h_above_sma9,2,2,"QQQ,SPY",2/4,14.5,0.8976190476190476,0.00203329921675105,0.000490325385519,14,0.8666666666666667,0.0013333487525224,0.021594350547160555,QQQ n=15 WR=87% avg=+0.273% Δ=+0.073% | SPY n=14 WR=93% avg=+0.133% Δ=+0.025%
L3_rsi35,15m_below_sma9+1d_bb_mid,2,2,"DIA,QQQ",2/4,17.0,0.7428571428571429,0.0021426336549246,0.0005274307166608,14,0.7,0.0014166121681603,0.021402584697975777,DIA n=20 WR=70% avg=+0.142% Δ=+0.019% | QQQ n=14 WR=79% avg=+0.287% Δ=+0.086%
L3_rsi35,15m_below_sma9+30m_bb_mid,2,2,"DIA,QQQ",2/4,17.0,0.7428571428571429,0.0021426336549246,0.0005274307166608,14,0.7,0.0014166121681603,0.021402584697975777,DIA n=20 WR=70% avg=+0.142% Δ=+0.019% | QQQ n=14 WR=79% avg=+0.287% Δ=+0.086%
L1_prior_up,1h_bb_mid+30m_candle_up,2,2,"IWM,SPY",2/4,22.5,0.6428571428571428,0.00199734326228395,0.00072705036262685,21,0.6190476190476191,0.0013051932151408,0.021251846144282174,IWM n=21 WR=62% avg=+0.269% Δ=+0.117% | SPY n=24 WR=67% avg=+0.131% Δ=+0.029%
raw_bb_dn,15m_bb_mid+15m_vwap_dn,2,2,"IWM,QQQ",2/4,27.0,0.6333333333333333,0.00180209398206,0.00104964876118535,24,0.6,0.0014108591753978,0.02103627155200783,IWM n=30 WR=60% avg=+0.141% Δ=+0.075% | QQQ n=24 WR=67% avg=+0.219% Δ=+0.135%
raw_bb_dn,1d_candle_dn+1w_above_sma9,2,2,"QQQ,SPY",2/4,50.0,0.6474747474747475,0.0013147955546395,0.0006281493024182,45,0.6222222222222222,0.0010145340443433,0.020981887261720476,QQQ n=45 WR=62% avg=+0.162% Δ=+0.077% | SPY n=55 WR=67% avg=+0.101% Δ=+0.048%
L1_prior_up,1d_candle_dn+30m_candle_up,2,2,"IWM,SPY",2/4,15.5,0.7095238095238096,0.00221706116352705,0.0009467682638699499,10,0.6190476190476191,0.001744629017627,0.02096414733903485,IWM n=21 WR=62% avg=+0.269% Δ=+0.117% | SPY n=10 WR=80% avg=+0.174% Δ=+0.073%
raw_bb_dn,1d_rsi_mid+1w_rsi_hi,2,2,"QQQ,SPY",2/4,32.0,0.6441441441441441,0.0016118379309967,0.0009251916787753999,27,0.6216216216216216,0.0014385604349048,0.02089986266066348,QQQ n=37 WR=62% avg=+0.179% Δ=+0.094% | SPY n=27 WR=67% avg=+0.144% Δ=+0.091%
L1_prior_up,15m_candle_dn+1h_rsi_mid,2,2,"DIA,SPY",2/4,19.0,0.8035714285714286,0.00202457506009215,0.0010696131401726,10,0.6071428571428571,0.0012207945049642,0.020568031417214465,DIA n=28 WR=61% avg=+0.122% Δ=+0.033% | SPY n=10 WR=100% avg=+0.283% Δ=+0.181%
L3_rsi35,1d_bb_mid+30m_candle_dn,2,2,"DIA,QQQ",2/4,13.0,0.7636363636363637,0.00226985274367225,0.0006546498054084,11,0.7272727272727273,0.0020401687022214,0.020446123637508834,DIA n=15 WR=80% avg=+0.204% Δ=+0.081% | QQQ n=11 WR=73% avg=+0.250% Δ=+0.049%
L1_prior_up,15m_candle_dn+15m_rsi_mid,2,2,"IWM,SPY",2/4,21.0,0.6418764302059496,0.0019298207257085502,0.0006595278260514499,19,0.631578947368421,0.0015885290681509,0.020384652779952737,IWM n=23 WR=65% avg=+0.227% Δ=+0.075% | SPY n=19 WR=63% avg=+0.159% Δ=+0.057%
L2_hvol,1h_rsi_mid+30m_candle_up,2,2,"IWM,SPY",2/4,12.0,0.75,0.00235227790398665,0.00110275270967825,12,0.6666666666666666,0.0017283088333564,0.02001107550523814,IWM n=12 WR=67% avg=+0.298% Δ=+0.166% | SPY n=12 WR=83% avg=+0.173% Δ=+0.055%
L3_rsi35,1h_above_sma9+1w_above_sma9,2,2,"QQQ,SPY",2/4,13.5,0.8873626373626373,0.0019901825380024,0.0004472087067704,13,0.8461538461538461,0.0013333487525224,0.019974678017942248,QQQ n=13 WR=85% avg=+0.265% Δ=+0.064% | SPY n=14 WR=93% avg=+0.133% Δ=+0.025%
L2_hvol,15m_candle_dn+30m_candle_up,2,2,"IWM,SPY",2/4,11.0,0.6818181818181819,0.0025544339484124,0.0013049087541039499,11,0.6363636363636364,0.0023069289785567,0.019950335618692746,IWM n=11 WR=64% avg=+0.280% Δ=+0.148% | SPY n=11 WR=73% avg=+0.231% Δ=+0.113%
L2_hvol,1d_rsi_mid+1h_rsi_mid,2,2,"DIA,SPY",2/4,21.5,0.7984848484848486,0.0018695435404076,0.00068855319868385,10,0.696969696969697,0.0013609045957519,0.01988633442135633,DIA n=33 WR=70% avg=+0.136% Δ=+0.018% | SPY n=10 WR=90% avg=+0.238% Δ=+0.120%
L2_hvol,1h_bb_mid+30m_candle_up,2,2,"IWM,SPY",2/4,19.5,0.6904761904761905,0.00191558965248245,0.000666064458174,18,0.6666666666666666,0.0014143670316167,0.019832935267673574,IWM n=18 WR=67% avg=+0.242% Δ=+0.110% | SPY n=21 WR=71% avg=+0.141% Δ=+0.024%
L1_prior_up,30m_bb_mid+30m_candle_up,2,2,"IWM,SPY",2/4,21.5,0.6277056277056277,0.0019089107206712,0.00063861782101405,21,0.6190476190476191,0.0011283281319153,0.019806054711207714,IWM n=21 WR=62% avg=+0.269% Δ=+0.117% | SPY n=22 WR=64% avg=+0.113% Δ=+0.011%
L2_hvol,30m_bb_mid+30m_candle_up,2,2,"IWM,SPY",2/4,18.5,0.7017543859649122,0.00192384151517205,0.0006743163208635999,18,0.6666666666666666,0.0014308707569959,0.01967682065394402,IWM n=18 WR=67% avg=+0.242% Δ=+0.110% | SPY n=19 WR=74% avg=+0.143% Δ=+0.025%
L3_rsi35,1h_above_sma9+1w_rsi_hi,2,2,"QQQ,SPY",2/4,11.5,0.8674242424242424,0.0021525434214627,0.0006095695902306999,11,0.8181818181818182,0.0014731764220305,0.019610450054049634,QQQ n=11 WR=82% avg=+0.283% Δ=+0.083% | SPY n=12 WR=92% avg=+0.147% Δ=+0.039%
raw_bb_dn,1d_rsi_mid+1w_above_sma9,2,2,"QQQ,SPY",2/4,38.0,0.6185031185031185,0.0014210474545888999,0.0007344012023676,37,0.6153846153846154,0.0010569794820892,0.019541523018957084,QQQ n=37 WR=62% avg=+0.179% Δ=+0.094% | SPY n=39 WR=62% avg=+0.106% Δ=+0.053%
L1_prior_up,1w_bb_mid+30m_candle_up,2,2,"IWM,SPY",2/4,22.0,0.6138716356107661,0.00188316744058145,0.0006128745409243471,21,0.6086956521739131,0.0010768415717358,0.019517738789745612,IWM n=21 WR=62% avg=+0.269% Δ=+0.117% | SPY n=23 WR=61% avg=+0.108% Δ=+0.006%
L3_rsi35,30m_bb_mid+30m_candle_dn,2,2,"DIA,QQQ",2/4,13.5,0.7333333333333334,0.00216373059457365,0.0005485276563098,12,0.6666666666666666,0.0020401687022214,0.019515983760598744,DIA n=15 WR=80% avg=+0.204% Δ=+0.081% | QQQ n=12 WR=67% avg=+0.229% Δ=+0.028%
raw_bb_dn,30m_bb_mid+30m_vwap_dn,2,2,"IWM,QQQ",2/4,19.5,0.6428571428571428,0.0019439340201035,0.0011914887992288499,18,0.6190476190476191,0.00144317336924,0.019501388083587225,IWM n=21 WR=62% avg=+0.144% Δ=+0.078% | QQQ n=18 WR=67% avg=+0.244% Δ=+0.160%
L2_hvol,1w_above_sma9+30m_candle_up,2,2,"IWM,SPY",2/4,18.0,0.6666666666666666,0.0019662061744885,0.0007166809801800499,18,0.6666666666666666,0.0015156000756288,0.019464448068683495,IWM n=18 WR=67% avg=+0.242% Δ=+0.110% | SPY n=18 WR=67% avg=+0.152% Δ=+0.034%
L3_rsi35,15m_bb_mid+30m_candle_dn,2,2,"DIA,QQQ",2/4,13.0,0.7678571428571428,0.0021456046493280503,0.0005304017110641999,12,0.75,0.0018170972748028,0.01945473346043805,DIA n=14 WR=79% avg=+0.182% Δ=+0.059% | QQQ n=12 WR=75% avg=+0.247% Δ=+0.047%
L3_rsi35,15m_bb_mid+1d_bb_mid,2,2,"QQQ,SPY",2/4,19.5,0.8663101604278075,0.0016650750021021,0.00012210117087011407,17,0.8235294117647058,0.0011101189669548,0.019451846771271313,QQQ n=17 WR=82% avg=+0.222% Δ=+0.022% | SPY n=22 WR=91% avg=+0.111% Δ=+0.003%
L1_prior_up,15m_candle_dn+1d_rsi_mid,2,2,"DIA,IWM",2/4,31.0,0.6308108108108108,0.0016106906029749,0.0004049496123071186,25,0.6216216216216216,0.0009543498748572,0.019433185935130822,DIA n=37 WR=62% avg=+0.095% Δ=+0.006% | IWM n=25 WR=64% avg=+0.227% Δ=+0.075%
L1_prior_up,15m_candle_dn+1w_candle_dn,2,2,"DIA,IWM",2/4,31.0,0.6308108108108108,0.0016106906029749,0.0004049496123071186,25,0.6216216216216216,0.0009543498748572,0.019433185935130822,DIA n=37 WR=62% avg=+0.095% Δ=+0.006% | IWM n=25 WR=64% avg=+0.227% Δ=+0.075%
L1_prior_up,1h_candle_up+30m_candle_up,2,2,"IWM,SPY",2/4,15.0,0.660633484162896,0.00218106117986955,0.00091076828021245,13,0.6153846153846154,0.0016842944986304,0.01914336847900118,IWM n=13 WR=62% avg=+0.268% Δ=+0.116% | SPY n=17 WR=71% avg=+0.168% Δ=+0.066%
L3_rsi35,1h_above_sma9+1h_candle_up,2,2,"QQQ,SPY",2/4,11.0,0.9166666666666667,0.0020512612777274,0.0005082874464954,10,0.8333333333333334,0.0013528908659374,0.019117329611921113,QQQ n=12 WR=83% avg=+0.275% Δ=+0.074% | SPY n=10 WR=100% avg=+0.135% Δ=+0.027%
L3_rsi35,1h_above_sma9+30m_candle_dn,2,2,"QQQ,SPY",2/4,11.0,0.9,0.00216835334317935,0.000625379511947369,10,0.8,0.001140747389763,0.019065961205374918,QQQ n=10 WR=80% avg=+0.320% Δ=+0.119% | SPY n=12 WR=100% avg=+0.114% Δ=+0.006%
L3_rsi35,15m_bb_mid+1h_candle_up,2,2,"QQQ,SPY",2/4,13.5,0.8928571428571428,0.0018879469616347498,0.00034497313040275,13,0.7857142857142857,0.0014345917545631,0.01902204905106571,QQQ n=14 WR=79% avg=+0.234% Δ=+0.034% | SPY n=13 WR=100% avg=+0.143% Δ=+0.035%
L1_prior_up,15m_candle_dn+1h_candle_up,2,2,"IWM,SPY",2/4,20.0,0.6713554987212276,0.0018120643407319999,0.00054177144107485,17,0.6470588235294118,0.0017551467701998,0.018903515082826637,IWM n=17 WR=65% avg=+0.187% Δ=+0.035% | SPY n=23 WR=70% avg=+0.176% Δ=+0.074%
L2_hvol,1d_candle_up+1h_candle_dn,2,2,"DIA,QQQ",2/4,15.0,0.777511961722488,0.0019337249040822999,0.0009758216140074,11,0.7368421052631579,0.0018992405166958,0.01884416067123757,DIA n=19 WR=74% avg=+0.190% Δ=+0.072% | QQQ n=11 WR=82% avg=+0.197% Δ=+0.124%
L2_hvol,1w_bb_mid+30m_candle_up,2,2,"IWM,SPY",2/4,18.5,0.6754385964912281,0.0018670326627212,0.00061750746841275,18,0.6666666666666666,0.0013172530520942,0.01876207838326285,IWM n=18 WR=67% avg=+0.242% Δ=+0.110% | SPY n=19 WR=68% avg=+0.132% Δ=+0.014%
L1_prior_up,15m_candle_dn+1w_candle_up,2,2,"QQQ,SPY",2/4,20.5,0.6794258373205742,0.0017706674219915,0.0008721134980569,19,0.631578947368421,0.0015327109554642,0.01873034034338997,QQQ n=19 WR=63% avg=+0.201% Δ=+0.123% | SPY n=22 WR=73% avg=+0.153% Δ=+0.051%
raw_bb_dn,1d_candle_dn+1w_candle_up,2,2,"QQQ,SPY",2/4,37.0,0.6761695906432749,0.00130234790619565,0.0006157016539744501,36,0.6578947368421053,0.0012237012202211,0.01862704257881078,QQQ n=38 WR=66% avg=+0.138% Δ=+0.054% | SPY n=36 WR=69% avg=+0.122% Δ=+0.069%
L3_rsi35,1d_bb_mid+30m_bb_mid,2,2,"DIA,QQQ",2/4,21.5,0.7285067873303167,0.0016816766726118,6.6473734348e-05,17,0.6923076923076923,0.0012254774136195,0.018598400835221275,DIA n=26 WR=69% avg=+0.123% Δ=+0.000% | QQQ n=17 WR=76% avg=+0.214% Δ=+0.013%
L3_rsi35,1d_bb_mid+1h_candle_up,2,2,"QQQ,SPY",2/4,13.0,0.8846153846153846,0.0018935955200509499,0.0003506216888189,13,0.7692307692307693,0.0014345917545631,0.018524886299606233,QQQ n=13 WR=77% avg=+0.235% Δ=+0.035% | SPY n=13 WR=100% avg=+0.143% Δ=+0.035%
L3_rsi35,15m_bb_mid+1h_bb_mid,2,2,"QQQ,SPY",2/4,19.5,0.8412698412698413,0.0016015140649539,5.854023372189789e-05,18,0.7777777777777778,0.0011205087338902,0.01850284819711902,QQQ n=18 WR=78% avg=+0.208% Δ=+0.008% | SPY n=21 WR=90% avg=+0.112% Δ=+0.004%
raw_bb_dn,1d_candle_dn+30m_vwap_dn,2,2,"IWM,QQQ",2/4,17.0,0.6679841897233202,0.0020598732119583,0.00130742799108365,11,0.6086956521739131,0.001357529837128,0.018461480833938428,IWM n=23 WR=61% avg=+0.136% Δ=+0.069% | QQQ n=11 WR=73% avg=+0.276% Δ=+0.192%
L3_rsi35,1h_candle_up+1w_above_sma9,2,2,"QQQ,SPY",2/4,11.0,0.9,0.00204119950559425,0.0004982256743622,10,0.8,0.0015261140494258,0.018438708891139036,QQQ n=10 WR=80% avg=+0.256% Δ=+0.055% | SPY n=12 WR=100% avg=+0.153% Δ=+0.045%
L1_prior_up,1h_below_sma9+1w_above_sma9,2,2,"DIA,SPY",2/4,12.5,0.8500000000000001,0.00193453719748045,0.00097957527756095,10,0.8,0.0017784892958518,0.018399549411251638,DIA n=15 WR=80% avg=+0.209% Δ=+0.120% | SPY n=10 WR=90% avg=+0.178% Δ=+0.076%
L2_hvol,15m_bb_mid+15m_candle_dn,2,2,"IWM,SPY",2/4,18.0,0.69375,0.0018142375240245501,0.00056471232971615,16,0.6875,0.001779054658746,0.018332156015534715,IWM n=16 WR=69% avg=+0.185% Δ=+0.053% | SPY n=20 WR=70% avg=+0.178% Δ=+0.060%
L3_rsi35,15m_bb_mid+30m_bb_mid,2,2,"QQQ,SPY",2/4,19.5,0.8412698412698413,0.00158697638133,4.400255009800796e-05,18,0.7777777777777778,0.0010914333666424,0.0183156776208088,QQQ n=18 WR=78% avg=+0.208% Δ=+0.008% | SPY n=21 WR=90% avg=+0.109% Δ=+0.001%
L2_hvol,15m_rsi_mid+30m_rsi_mid,2,2,"DIA,SPY",2/4,25.0,0.7920203735144312,0.0014435443649501501,0.00026255402322635,19,0.7419354838709677,0.0013145226677323,0.018289337398136797,DIA n=31 WR=74% avg=+0.131% Δ=+0.013% | SPY n=19 WR=84% avg=+0.157% Δ=+0.039%
L3_rsi35,1h_bb_mid+30m_candle_dn,2,2,"DIA,QQQ",2/4,13.0,0.7261904761904762,0.0020755267376109,0.00046032379934705004,12,0.6666666666666666,0.0018637609882959,0.018209981905772547,DIA n=14 WR=79% avg=+0.186% Δ=+0.064% | QQQ n=12 WR=67% avg=+0.229% Δ=+0.028%
L3_rsi35,15m_candle_dn+30m_candle_dn,2,2,"DIA,SPY",2/4,13.0,0.8928571428571428,0.0018316752707024499,0.00067842696411475,12,0.7857142857142857,0.0015105683906718,0.018205537763946237,DIA n=14 WR=79% avg=+0.215% Δ=+0.093% | SPY n=12 WR=100% avg=+0.151% Δ=+0.043%
L1_prior_up,1h_bb_mid+1h_below_sma9,2,2,"DIA,SPY",2/4,13.5,0.8583333333333334,0.00181426428478195,0.0008593023648624501,12,0.8,0.0015379434704548,0.018073264306139404,DIA n=15 WR=80% avg=+0.209% Δ=+0.120% | SPY n=12 WR=92% avg=+0.154% Δ=+0.052%
L1_prior_up,1h_below_sma9+1h_rsi_mid,2,2,"DIA,SPY",2/4,13.5,0.8583333333333334,0.00181426428478195,0.0008593023648624501,12,0.8,0.0015379434704548,0.018073264306139404,DIA n=15 WR=80% avg=+0.209% Δ=+0.120% | SPY n=12 WR=92% avg=+0.154% Δ=+0.052%
L2_hvol,1w_rsi_hi+30m_candle_up,2,2,"IWM,SPY",2/4,14.5,0.6515151515151515,0.00201726256437025,0.0007677373700618,11,0.6363636363636364,0.0016177128553923,0.018059595158501536,IWM n=18 WR=67% avg=+0.242% Δ=+0.110% | SPY n=11 WR=64% avg=+0.162% Δ=+0.044%
L3_rsi35,1d_above_sma9+1d_bb_mid,2,2,"DIA,QQQ",2/4,19.0,0.7628205128205128,0.0017557114146076,0.00014050847634375,12,0.6923076923076923,0.0012254774136195,0.018008742324179764,DIA n=26 WR=69% avg=+0.123% Δ=+0.000% | QQQ n=12 WR=83% avg=+0.229% Δ=+0.028%
L2_hvol,1h_bb_mid+1h_below_sma9,2,2,"DIA,SPY",2/4,12.0,0.8428571428571429,0.0019352084979706,0.0007542181562468,10,0.7857142857142857,0.0016616480855731,0.01798215946558267,DIA n=14 WR=79% avg=+0.221% Δ=+0.103% | SPY n=10 WR=90% avg=+0.166% Δ=+0.048%
L2_hvol,1h_below_sma9+1h_rsi_mid,2,2,"DIA,SPY",2/4,12.0,0.8428571428571429,0.0019352084979706,0.0007542181562468,10,0.7857142857142857,0.0016616480855731,0.01798215946558267,DIA n=14 WR=79% avg=+0.221% Δ=+0.103% | SPY n=10 WR=90% avg=+0.166% Δ=+0.048%
L3_rsi35,1h_bb_mid+30m_bb_mid,2,2,"DIA,QQQ",2/4,21.0,0.7152777777777778,0.0016312154384700499,1.6012500206252973e-05,18,0.7083333333333334,0.001257502414032,0.01784036731040222,DIA n=24 WR=71% avg=+0.126% Δ=+0.003% | QQQ n=18 WR=72% avg=+0.200% Δ=+0.000%
L3_rsi35,15m_bb_mid+1w_above_sma9,2,2,"QQQ,SPY",2/4,17.0,0.8428571428571429,0.0016748750140821,0.0001319011828501,14,0.7857142857142857,0.0011876094293033,0.017837026030532412,QQQ n=14 WR=79% avg=+0.216% Δ=+0.016% | SPY n=20 WR=90% avg=+0.119% Δ=+0.011%
L1_prior_up,1d_rsi_mid+1h_rsi_mid,2,2,"DIA,SPY",2/4,26.0,0.7594235033259424,0.0016254478117675498,0.000670485891848,11,0.6097560975609756,0.0010583366174583,0.017767202612446766,DIA n=41 WR=61% avg=+0.106% Δ=+0.017% | SPY n=11 WR=91% avg=+0.219% Δ=+0.117%
L3_rsi35,1d_above_sma9+1h_above_sma9,2,2,"QQQ,SPY",2/4,11.5,0.8712121212121213,0.0019113625008802,0.00036838866964814996,11,0.8333333333333334,0.00128337394707,0.017726513087785487,QQQ n=12 WR=83% avg=+0.254% Δ=+0.053% | SPY n=11 WR=91% avg=+0.128% Δ=+0.020%
L3_rsi35,1h_candle_up+30m_bb_mid,2,2,"QQQ,SPY",2/4,13.5,0.8571428571428572,0.00180788144580875,0.0002649076145767,13,0.7142857142857143,0.0014345917545631,0.017668763813168453,QQQ n=14 WR=71% avg=+0.218% Δ=+0.018% | SPY n=13 WR=100% avg=+0.143% Δ=+0.035%
L2_hvol,1h_candle_dn+1h_rsi_mid,2,2,"DIA,IWM",2/4,13.5,0.6823529411764706,0.0019930311617950497,0.00074103472532955,10,0.6,0.0018288034076488,0.01761056357710741,DIA n=17 WR=76% avg=+0.216% Δ=+0.097% | IWM n=10 WR=60% avg=+0.183% Δ=+0.051%
L2_hvol,15m_rsi_mid+1h_rsi_mid,2,2,"DIA,SPY",2/4,23.5,0.7911764705882353,0.00145210308543545,0.00027111274371167585,17,0.7,0.001203064567248,0.01760315210898781,DIA n=30 WR=70% avg=+0.120% Δ=+0.002% | SPY n=17 WR=88% avg=+0.170% Δ=+0.052%
L3_rsi35,1h_bb_mid+1h_candle_up,2,2,"QQQ,SPY",2/4,13.0,0.8571428571428572,0.00183049219136095,0.00028751836012885,12,0.7142857142857143,0.0014798132456675,0.017599357799144337,QQQ n=14 WR=71% avg=+0.218% Δ=+0.018% | SPY n=12 WR=100% avg=+0.148% Δ=+0.040%
L2_hvol,1h_rsi_mid+30m_rsi_mid,2,2,"DIA,SPY",2/4,25.0,0.7758913412563667,0.00139491103146165,0.0002139206897379,19,0.7096774193548387,0.0013676058592063,0.01757954160240377,DIA n=31 WR=71% avg=+0.142% Δ=+0.024% | SPY n=19 WR=84% avg=+0.137% Δ=+0.019%
L1_prior_up,1d_candle_up+1h_candle_dn,2,2,"DIA,QQQ",2/4,17.0,0.7575757575757576,0.001736895736359,0.0009028937214136001,12,0.6818181818181818,0.0016227925790935,0.01754489172537231,DIA n=22 WR=68% avg=+0.162% Δ=+0.073% | QQQ n=12 WR=83% avg=+0.185% Δ=+0.107%
L2_hvol,15m_candle_dn+1d_rsi_mid,2,2,"DIA,IWM",2/4,24.0,0.6833333333333333,0.0015715861242345,0.00031958968776901183,18,0.6666666666666666,0.0012098114825191,0.017521340028236077,DIA n=30 WR=70% avg=+0.121% Δ=+0.003% | IWM n=18 WR=67% avg=+0.193% Δ=+0.061%
L2_hvol,15m_candle_dn+1w_candle_dn,2,2,"DIA,IWM",2/4,24.0,0.6833333333333333,0.0015715861242345,0.00031958968776901183,18,0.6666666666666666,0.0012098114825191,0.017521340028236077,DIA n=30 WR=70% avg=+0.121% Δ=+0.003% | IWM n=18 WR=67% avg=+0.193% Δ=+0.061%
L2_hvol,1h_bb_mid+1h_rsi_mid,2,2,"DIA,SPY",2/4,26.0,0.7834101382488479,0.00134195335774165,0.00016096301601789775,21,0.7096774193548387,0.0012616905117663,0.017425626991438414,DIA n=31 WR=71% avg=+0.142% Δ=+0.024% | SPY n=21 WR=86% avg=+0.126% Δ=+0.008%
L2_hvol,1d_rsi_mid+1h_candle_dn,2,2,"DIA,IWM",2/4,16.0,0.6761133603238867,0.0018411687336255499,0.00058917229716005,13,0.6153846153846154,0.0017830969505553,0.017410178593581925,DIA n=19 WR=74% avg=+0.190% Δ=+0.072% | IWM n=13 WR=62% avg=+0.178% Δ=+0.046%
L2_hvol,1h_candle_dn+1w_bb_mid,2,2,"DIA,IWM",2/4,16.0,0.6761133603238867,0.0018411687336255499,0.00058917229716005,13,0.6153846153846154,0.0017830969505553,0.017410178593581925,DIA n=19 WR=74% avg=+0.190% Δ=+0.072% | IWM n=13 WR=62% avg=+0.178% Δ=+0.046%
L2_hvol,1h_candle_dn+1w_candle_dn,2,2,"DIA,IWM",2/4,16.0,0.6761133603238867,0.0018411687336255499,0.00058917229716005,13,0.6153846153846154,0.0017830969505553,0.017410178593581925,DIA n=19 WR=74% avg=+0.190% Δ=+0.072% | IWM n=13 WR=62% avg=+0.178% Δ=+0.046%
L2_hvol,1h_candle_dn+1w_rsi_hi,2,2,"DIA,IWM",2/4,16.0,0.6761133603238867,0.0018411687336255499,0.00058917229716005,13,0.6153846153846154,0.0017830969505553,0.017410178593581925,DIA n=19 WR=74% avg=+0.190% Δ=+0.072% | IWM n=13 WR=62% avg=+0.178% Δ=+0.046%
L2_hvol,1h_candle_dn+30m_bb_mid,2,2,"DIA,IWM",2/4,16.0,0.6761133603238867,0.0018411687336255499,0.00058917229716005,13,0.6153846153846154,0.0017830969505553,0.017410178593581925,DIA n=19 WR=74% avg=+0.190% Δ=+0.072% | IWM n=13 WR=62% avg=+0.178% Δ=+0.046%
